# Finite Temperature Data for Kitaev Ladder
# chi_max = 100, h = 0.7000
# Columns: T | Sigmax | Sigmay | Sigmaz | S1 | S2 | Wp | Cv
# 
2.000000e+01	-6.273979e-02	-6.273999e-02	-6.244760e-02	4.292300e-05	4.292300e-05	-1.311643e-06	2.915708e-01
1.000000e+01	-8.842377e-02	-8.842461e-02	-8.779130e-02	1.928758e-04	1.928758e-04	-7.024564e-06	1.027794e+00
6.666667e+00	-1.104612e-01	-1.104632e-01	-1.093866e-01	5.280385e-04	5.280385e-04	-2.040896e-05	1.997649e+00
5.000000e+00	-1.291895e-01	-1.291932e-01	-1.275931e-01	1.104573e-03	1.104573e-03	-4.225345e-05	3.021657e+00
4.000000e+00	-1.450235e-01	-1.450293e-01	-1.428465e-01	1.951085e-03	1.951085e-03	-7.053584e-05	3.974316e+00
3.333333e+00	-1.583914e-01	-1.583997e-01	-1.555934e-01	3.070079e-03	3.070079e-03	-1.015905e-04	4.784646e+00
2.857143e+00	-1.696950e-01	-1.697059e-01	-1.662514e-01	4.444038e-03	4.444038e-03	-1.316797e-04	5.424923e+00
2.500000e+00	-1.792902e-01	-1.793037e-01	-1.751888e-01	6.042543e-03	6.042543e-03	-1.581337e-04	5.896306e+00
2.222222e+00	-1.874804e-01	-1.874967e-01	-1.827195e-01	7.828562e-03	7.828562e-03	-1.798672e-04	6.216244e+00
2.000000e+00	-1.945185e-01	-1.945374e-01	-1.891041e-01	9.763211e-03	9.763211e-03	-1.973811e-04	6.409340e+00
1.818182e+00	-2.006118e-01	-2.006333e-01	-1.945557e-01	1.180896e-02	1.180896e-02	-2.124641e-04	6.501573e+00
1.666667e+00	-2.059285e-01	-2.059525e-01	-1.992469e-01	1.393154e-02	1.393154e-02	-2.277837e-04	6.517101e+00
1.538462e+00	-2.106047e-01	-2.106311e-01	-2.033169e-01	1.610088e-02	1.610088e-02	-2.464776e-04	6.476792e+00
1.428571e+00	-2.147500e-01	-2.147785e-01	-2.068772e-01	1.829145e-02	1.829145e-02	-2.718140e-04	6.397796e+00
1.333333e+00	-2.184527e-01	-2.184833e-01	-2.100175e-01	2.048207e-02	2.048207e-02	-3.069363e-04	6.293696e+00
1.250000e+00	-2.217842e-01	-2.218168e-01	-2.128098e-01	2.265562e-02	2.265562e-02	-3.546920e-04	6.174917e+00
1.176471e+00	-2.248023e-01	-2.248367e-01	-2.153119e-01	2.479857e-02	2.479857e-02	-4.175315e-04	6.049237e+00
1.111111e+00	-2.275539e-01	-2.275901e-01	-2.175707e-01	2.690045e-02	2.690045e-02	-4.974624e-04	5.922286e+00
1.052632e+00	-2.300775e-01	-2.301153e-01	-2.196240e-01	2.895342e-02	2.895342e-02	-5.960422e-04	5.798000e+00
1.000000e+00	-2.324044e-01	-2.324438e-01	-2.215026e-01	3.095179e-02	3.095179e-02	-7.143972e-04	5.679009e+00
9.523810e-01	-2.345607e-01	-2.346015e-01	-2.232317e-01	3.289162e-02	3.289162e-02	-8.532587e-04	5.566955e+00
9.090909e-01	-2.365678e-01	-2.366099e-01	-2.248319e-01	3.477041e-02	3.477041e-02	-1.013006e-03	5.462744e+00
8.695652e-01	-2.384436e-01	-2.384871e-01	-2.263203e-01	3.658681e-02	3.658681e-02	-1.193715e-03	5.366753e+00
8.333333e-01	-2.402033e-01	-2.402480e-01	-2.277109e-01	3.834032e-02	3.834032e-02	-1.395206e-03	5.278978e+00
8.000000e-01	-2.418595e-01	-2.419053e-01	-2.290154e-01	4.003118e-02	4.003118e-02	-1.617087e-03	5.199161e+00
7.692308e-01	-2.434230e-01	-2.434699e-01	-2.302438e-01	4.166015e-02	4.166015e-02	-1.858796e-03	5.126871e+00
7.407407e-01	-2.449030e-01	-2.449509e-01	-2.314043e-01	4.322839e-02	4.322839e-02	-2.119640e-03	5.061576e+00
7.142857e-01	-2.463074e-01	-2.463562e-01	-2.325039e-01	4.473734e-02	4.473734e-02	-2.398822e-03	5.002692e+00
6.896552e-01	-2.476430e-01	-2.476927e-01	-2.335486e-01	4.618867e-02	4.618867e-02	-2.695477e-03	4.949612e+00
6.666667e-01	-2.489157e-01	-2.489663e-01	-2.345435e-01	4.758419e-02	4.758419e-02	-3.008688e-03	4.901738e+00
6.451613e-01	-2.501306e-01	-2.501821e-01	-2.354931e-01	4.892579e-02	4.892579e-02	-3.337511e-03	4.858492e+00
6.250000e-01	-2.512924e-01	-2.513447e-01	-2.364012e-01	5.021543e-02	5.021543e-02	-3.680988e-03	4.819330e+00
6.060606e-01	-2.524050e-01	-2.524581e-01	-2.372710e-01	5.145507e-02	5.145507e-02	-4.038164e-03	4.783747e+00
5.882353e-01	-2.534720e-01	-2.535257e-01	-2.381056e-01	5.264667e-02	5.264667e-02	-4.408093e-03	4.751280e+00
5.714286e-01	-2.544965e-01	-2.545509e-01	-2.389075e-01	5.379215e-02	5.379215e-02	-4.789850e-03	4.721510e+00
5.555556e-01	-2.554814e-01	-2.555364e-01	-2.396790e-01	5.489342e-02	5.489342e-02	-5.182539e-03	4.694062e+00
5.405405e-01	-2.564291e-01	-2.564848e-01	-2.404221e-01	5.595231e-02	5.595231e-02	-5.585293e-03	4.668602e+00
5.263158e-01	-2.573421e-01	-2.573984e-01	-2.411386e-01	5.697061e-02	5.697061e-02	-5.997279e-03	4.644835e+00
5.128205e-01	-2.582223e-01	-2.582792e-01	-2.418302e-01	5.795004e-02	5.795004e-02	-6.417704e-03	4.622502e+00
5.000000e-01	-2.590716e-01	-2.591291e-01	-2.424983e-01	5.889228e-02	5.889228e-02	-6.845812e-03	4.601380e+00
